"TOT_P","GRD_ID","CNTR_CODE","METHD_CL","YEAR","DATA_SRC","TOT_P_CON_DT"
53,"1kmN5064E4592","NO","A",2011,"NO","0"
22,"1kmN5064E4596","NO","A",2011,"NO","0"
23,"1kmN5064E4630","NO","A",2011,"NO","0"
435,"1kmN5064E4631","NO","A",2011,"NO","0"
489,"1kmN5064E4632","NO","A",2011,"NO","0"
12,"1kmN5064E4633","NO","A",2011,"NO","0"
17,"1kmN5064E4634","NO","A",2011,"NO","0"
17,"1kmN5065E4502","NO","A",2011,"NO","0"
8,"1kmN5065E4503","NO","A",2011,"NO","0"
10,"1kmN5065E4504","NO","A",2011,"NO","0"
22,"1kmN5065E4509","NO","A",2011,"NO","0"
14,"1kmN5065E4510","NO","A",2011,"NO","0"
23,"1kmN5065E4511","NO","A",2011,"NO","0"
2,"1kmN5065E4512","NO","A",2011,"NO","0"
2,"1kmN5065E4520","NO","A",2011,"NO","0"
1,"1kmN5065E4521","NO","A",2011,"NO","0"
12,"1kmN5065E4522","NO","A",2011,"NO","0"
36,"1kmN5065E4536","NO","A",2011,"NO","0"
129,"1kmN5065E4537","NO","A",2011,"NO","0"
4,"1kmN5065E4548","NO","A",2011,"NO","0"
9,"1kmN5065E4549","NO","A",2011,"NO","0"
9,"1kmN5065E4550","NO","A",2011,"NO","0"
37,"1kmN5065E4588","NO","A",2011,"NO","0"
12,"1kmN5065E4590","NO","A",2011,"NO","0"
49,"1kmN5065E4591","NO","A",2011,"NO","0"
13,"1kmN5065E4595","NO","A",2011,"NO","0"
22,"1kmN5065E4596","NO","A",2011,"NO","0"
51,"1kmN5065E4631","NO","A",2011,"NO","0"
193,"1kmN5065E4632","NO","A",2011,"NO","0"
5,"1kmN5065E4633","NO","A",2011,"NO","0"
43,"1kmN5065E4634","NO","A",2011,"NO","0"
16,"1kmN5065E4635","NO","A",2011,"NO","0"
5,"1kmN5065E4636","NO","A",2011,"NO","0"
29,"1kmN5065E4638","NO","A",2011,"NO","0"
21,"1kmN5065E4639","NO","A",2011,"NO","0"
3,"1kmN5066E4502","NO","A",2011,"NO","0"
33,"1kmN5066E4504","NO","A",2011,"NO","0"
23,"1kmN5066E4505","NO","A",2011,"NO","0"
7,"1kmN5066E4509","NO","A",2011,"NO","0"
1,"1kmN5066E4510","NO","A",2011,"NO","0"
14,"1kmN5066E4511","NO","A",2011,"NO","0"
7,"1kmN5066E4512","NO","A",2011,"NO","0"
4,"1kmN5066E4514","NO","A",2011,"NO","0"
2,"1kmN5066E4515","NO","A",2011,"NO","0"
11,"1kmN5066E4516","NO","A",2011,"NO","0"
12,"1kmN5066E4522","NO","A",2011,"NO","0"
3,"1kmN5066E4523","NO","A",2011,"NO","0"
55,"1kmN5066E4537","NO","A",2011,"NO","0"
41,"1kmN5066E4538","NO","A",2011,"NO","0"
48,"1kmN5066E4546","NO","A",2011,"NO","0"
212,"1kmN5066E4547","NO","A",2011,"NO","0"
111,"1kmN5066E4548","NO","A",2011,"NO","0"
2,"1kmN5066E4549","NO","A",2011,"NO","0"
8,"1kmN5066E4587","NO","A",2011,"NO","0"
97,"1kmN5066E4588","NO","A",2011,"NO","0"
4,"1kmN5066E4589","NO","A",2011,"NO","0"
10,"1kmN5066E4590","NO","A",2011,"NO","0"
4,"1kmN5066E4591","NO","A",2011,"NO","0"
2,"1kmN5066E4594","NO","A",2011,"NO","0"
23,"1kmN5066E4595","NO","A",2011,"NO","0"
44,"1kmN5066E4632","NO","A",2011,"NO","0"
12,"1kmN5066E4637","NO","A",2011,"NO","0"
14,"1kmN5066E4638","NO","A",2011,"NO","0"
3,"1kmN5066E4639","NO","A",2011,"NO","0"
15,"1kmN5067E4501","NO","A",2011,"NO","0"
2,"1kmN5067E4502","NO","A",2011,"NO","0"
44,"1kmN5067E4503","NO","A",2011,"NO","0"
90,"1kmN5067E4504","NO","A",2011,"NO","0"
15,"1kmN5067E4505","NO","A",2011,"NO","0"
15,"1kmN5067E4506","NO","A",2011,"NO","0"
23,"1kmN5067E4507","NO","A",2011,"NO","0"
16,"1kmN5067E4508","NO","A",2011,"NO","0"
11,"1kmN5067E4509","NO","A",2011,"NO","0"
5,"1kmN5067E4510","NO","A",2011,"NO","0"
8,"1kmN5067E4515","NO","A",2011,"NO","0"
12,"1kmN5067E4523","NO","A",2011,"NO","0"
6,"1kmN5067E4524","NO","A",2011,"NO","0"
8,"1kmN5067E4525","NO","A",2011,"NO","0"
16,"1kmN5067E4538","NO","A",2011,"NO","0"
79,"1kmN5067E4539","NO","A",2011,"NO","0"
88,"1kmN5067E4540","NO","A",2011,"NO","0"
331,"1kmN5067E4546","NO","A",2011,"NO","0"
86,"1kmN5067E4547","NO","A",2011,"NO","0"
4,"1kmN5067E4551","NO","A",2011,"NO","0"
1,"1kmN5067E4585","NO","A",2011,"NO","0"
10,"1kmN5067E4588","NO","A",2011,"NO","0"
15,"1kmN5067E4589","NO","A",2011,"NO","0"
49,"1kmN5067E4591","NO","A",2011,"NO","0"
2,"1kmN5067E4596","NO","A",2011,"NO","0"
6,"1kmN5067E4619","NO","A",2011,"NO","0"
2,"1kmN5067E4633","NO","A",2011,"NO","0"
1,"1kmN5067E4634","NO","A",2011,"NO","0"
16,"1kmN5068E4503","NO","A",2011,"NO","0"
181,"1kmN5068E4504","NO","A",2011,"NO","0"
127,"1kmN5068E4505","NO","A",2011,"NO","0"
6,"1kmN5068E4509","NO","A",2011,"NO","0"
32,"1kmN5068E4514","NO","A",2011,"NO","0"
15,"1kmN5068E4515","NO","A",2011,"NO","0"
2,"1kmN5068E4527","NO","A",2011,"NO","0"
2,"1kmN5068E4539","NO","A",2011,"NO","0"
64,"1kmN5068E4540","NO","A",2011,"NO","0"
32,"1kmN5068E4541","NO","A",2011,"NO","0"
66,"1kmN5068E4545","NO","A",2011,"NO","0"
26,"1kmN5068E4546","NO","A",2011,"NO","0"
21,"1kmN5068E4547","NO","A",2011,"NO","0"
5,"1kmN5068E4550","NO","A",2011,"NO","0"
3,"1kmN5068E4560","NO","A",2011,"NO","0"
8,"1kmN5068E4561","NO","A",2011,"NO","0"
3,"1kmN5068E4569","NO","A",2011,"NO","0"
1,"1kmN5068E4590","NO","A",2011,"NO","0"
14,"1kmN5068E4591","NO","A",2011,"NO","0"
1,"1kmN5068E4598","NO","A",2011,"NO","0"
4,"1kmN5069E4503","NO","A",2011,"NO","0"
46,"1kmN5069E4504","NO","A",2011,"NO","0"
8,"1kmN5069E4505","NO","A",2011,"NO","0"
8,"1kmN5069E4508","NO","A",2011,"NO","0"
11,"1kmN5069E4509","NO","A",2011,"NO","0"
1,"1kmN5069E4513","NO","A",2011,"NO","0"
4,"1kmN5069E4514","NO","A",2011,"NO","0"
11,"1kmN5069E4528","NO","A",2011,"NO","0"
4,"1kmN5069E4532","NO","A",2011,"NO","0"
5,"1kmN5069E4535","NO","A",2011,"NO","0"
7,"1kmN5069E4540","NO","A",2011,"NO","0"
100,"1kmN5069E4541","NO","A",2011,"NO","0"
29,"1kmN5069E4545","NO","A",2011,"NO","0"
17,"1kmN5069E4562","NO","A",2011,"NO","0"
2,"1kmN5069E4584","NO","A",2011,"NO","0"
4,"1kmN5069E4590","NO","A",2011,"NO","0"
6,"1kmN5069E4591","NO","A",2011,"NO","0"
2,"1kmN5069E4592","NO","A",2011,"NO","0"
1,"1kmN5069E4600","NO","A",2011,"NO","0"
2,"1kmN5070E4505","NO","A",2011,"NO","0"
8,"1kmN5070E4506","NO","A",2011,"NO","0"
14,"1kmN5070E4508","NO","A",2011,"NO","0"
7,"1kmN5070E4509","NO","A",2011,"NO","0"
3,"1kmN5070E4510","NO","A",2011,"NO","0"
10,"1kmN5070E4513","NO","A",2011,"NO","0"
3,"1kmN5070E4514","NO","A",2011,"NO","0"
2,"1kmN5070E4528","NO","A",2011,"NO","0"
13,"1kmN5070E4533","NO","A",2011,"NO","0"
813,"1kmN5070E4541","NO","A",2011,"NO","0"
537,"1kmN5070E4542","NO","A",2011,"NO","0"
21,"1kmN5070E4545","NO","A",2011,"NO","0"
5,"1kmN5070E4546","NO","A",2011,"NO","0"
14,"1kmN5070E4562","NO","A",2011,"NO","0"
42,"1kmN5070E4563","NO","A",2011,"NO","0"
9,"1kmN5070E4570","NO","A",2011,"NO","0"
15,"1kmN5070E4584","NO","A",2011,"NO","0"
6,"1kmN5070E4585","NO","A",2011,"NO","0"
14,"1kmN5070E4590","NO","A",2011,"NO","0"
19,"1kmN5070E4591","NO","A",2011,"NO","0"
1,"1kmN5070E4592","NO","A",2011,"NO","0"
1,"1kmN5070E4619","NO","A",2011,"NO","0"
1,"1kmN5070E4620","NO","A",2011,"NO","0"
7,"1kmN5071E4506","NO","A",2011,"NO","0"
15,"1kmN5071E4507","NO","A",2011,"NO","0"
4,"1kmN5071E4511","NO","A",2011,"NO","0"
3,"1kmN5071E4512","NO","A",2011,"NO","0"
5,"1kmN5071E4513","NO","A",2011,"NO","0"
3,"1kmN5071E4529","NO","A",2011,"NO","0"
4,"1kmN5071E4530","NO","A",2011,"NO","0"
4,"1kmN5071E4531","NO","A",2011,"NO","0"
36,"1kmN5071E4532","NO","A",2011,"NO","0"
30,"1kmN5071E4533","NO","A",2011,"NO","0"
435,"1kmN5071E4541","NO","A",2011,"NO","0"
1323,"1kmN5071E4542","NO","A",2011,"NO","0"
53,"1kmN5071E4543","NO","A",2011,"NO","0"
233,"1kmN5071E4544","NO","A",2011,"NO","0"
11,"1kmN5071E4545","NO","A",2011,"NO","0"
14,"1kmN5071E4563","NO","A",2011,"NO","0"
2,"1kmN5071E4568","NO","A",2011,"NO","0"
12,"1kmN5071E4569","NO","A",2011,"NO","0"
34,"1kmN5071E4570","NO","A",2011,"NO","0"
4,"1kmN5071E4584","NO","A",2011,"NO","0"
12,"1kmN5071E4587","NO","A",2011,"NO","0"
4,"1kmN5071E4590","NO","A",2011,"NO","0"
49,"1kmN5071E4591","NO","A",2011,"NO","0"
6,"1kmN5071E4596","NO","A",2011,"NO","0"
1,"1kmN5071E4601","NO","A",2011,"NO","0"
15,"1kmN5071E4619","NO","A",2011,"NO","0"
15,"1kmN5072E4506","NO","A",2011,"NO","0"
6,"1kmN5072E4507","NO","A",2011,"NO","0"
38,"1kmN5072E4508","NO","A",2011,"NO","0"
50,"1kmN5072E4509","NO","A",2011,"NO","0"
8,"1kmN5072E4510","NO","A",2011,"NO","0"
10,"1kmN5072E4511","NO","A",2011,"NO","0"
4,"1kmN5072E4529","NO","A",2011,"NO","0"
35,"1kmN5072E4530","NO","A",2011,"NO","0"
62,"1kmN5072E4531","NO","A",2011,"NO","0"
6,"1kmN5072E4532","NO","A",2011,"NO","0"
9,"1kmN5072E4533","NO","A",2011,"NO","0"
6,"1kmN5072E4534","NO","A",2011,"NO","0"
4,"1kmN5072E4535","NO","A",2011,"NO","0"
15,"1kmN5072E4536","NO","A",2011,"NO","0"
542,"1kmN5072E4541","NO","A",2011,"NO","0"
974,"1kmN5072E4542","NO","A",2011,"NO","0"
403,"1kmN5072E4544","NO","A",2011,"NO","0"
3,"1kmN5072E4548","NO","A",2011,"NO","0"
1,"1kmN5072E4563","NO","A",2011,"NO","0"
10,"1kmN5072E4564","NO","A",2011,"NO","0"
7,"1kmN5072E4567","NO","A",2011,"NO","0"
16,"1kmN5072E4568","NO","A",2011,"NO","0"
24,"1kmN5072E4569","NO","A",2011,"NO","0"
1,"1kmN5072E4580","NO","A",2011,"NO","0"
9,"1kmN5072E4581","NO","A",2011,"NO","0"
2,"1kmN5072E4586","NO","A",2011,"NO","0"
109,"1kmN5072E4587","NO","A",2011,"NO","0"
96,"1kmN5072E4590","NO","A",2011,"NO","0"
1,"1kmN5072E4591","NO","A",2011,"NO","0"
18,"1kmN5072E4596","NO","A",2011,"NO","0"
2,"1kmN5072E4600","NO","A",2011,"NO","0"
4,"1kmN5072E4601","NO","A",2011,"NO","0"
7,"1kmN5072E4613","NO","A",2011,"NO","0"
1,"1kmN5072E4614","NO","A",2011,"NO","0"
5,"1kmN5072E4615","NO","A",2011,"NO","0"
7,"1kmN5072E4617","NO","A",2011,"NO","0"
3,"1kmN5072E4618","NO","A",2011,"NO","0"
6,"1kmN5072E4619","NO","A",2011,"NO","0"
4,"1kmN5072E4634","NO","A",2011,"NO","0"
1,"1kmN5073E4507","NO","A",2011,"NO","0"
11,"1kmN5073E4508","NO","A",2011,"NO","0"
63,"1kmN5073E4509","NO","A",2011,"NO","0"
23,"1kmN5073E4510","NO","A",2011,"NO","0"
5,"1kmN5073E4511","NO","A",2011,"NO","0"
93,"1kmN5073E4531","NO","A",2011,"NO","0"
59,"1kmN5073E4532","NO","A",2011,"NO","0"
11,"1kmN5073E4533","NO","A",2011,"NO","0"
18,"1kmN5073E4534","NO","A",2011,"NO","0"
14,"1kmN5073E4535","NO","A",2011,"NO","0"
10,"1kmN5073E4536","NO","A",2011,"NO","0"
4,"1kmN5073E4541","NO","A",2011,"NO","0"
292,"1kmN5073E4542","NO","A",2011,"NO","0"
33,"1kmN5073E4543","NO","A",2011,"NO","0"
1,"1kmN5073E4544","NO","A",2011,"NO","0"
16,"1kmN5073E4564","NO","A",2011,"NO","0"
10,"1kmN5073E4565","NO","A",2011,"NO","0"
15,"1kmN5073E4580","NO","A",2011,"NO","0"
36,"1kmN5073E4587","NO","A",2011,"NO","0"
1,"1kmN5073E4588","NO","A",2011,"NO","0"
106,"1kmN5073E4590","NO","A",2011,"NO","0"
36,"1kmN5073E4591","NO","A",2011,"NO","0"
1,"1kmN5073E4592","NO","A",2011,"NO","0"
11,"1kmN5073E4596","NO","A",2011,"NO","0"
6,"1kmN5073E4598","NO","A",2011,"NO","0"
1,"1kmN5073E4599","NO","A",2011,"NO","0"
4,"1kmN5073E4612","NO","A",2011,"NO","0"
8,"1kmN5073E4613","NO","A",2011,"NO","0"
3,"1kmN5073E4633","NO","A",2011,"NO","0"
4,"1kmN5073E4634","NO","A",2011,"NO","0"
87,"1kmN5074E4508","NO","A",2011,"NO","0"
11,"1kmN5074E4509","NO","A",2011,"NO","0"
36,"1kmN5074E4510","NO","A",2011,"NO","0"
17,"1kmN5074E4511","NO","A",2011,"NO","0"
85,"1kmN5074E4531","NO","A",2011,"NO","0"
1,"1kmN5074E4532","NO","A",2011,"NO","0"
4,"1kmN5074E4540","NO","A",2011,"NO","0"
97,"1kmN5074E4541","NO","A",2011,"NO","0"
38,"1kmN5074E4542","NO","A",2011,"NO","0"
32,"1kmN5074E4543","NO","A",2011,"NO","0"
7,"1kmN5074E4544","NO","A",2011,"NO","0"
4,"1kmN5074E4546","NO","A",2011,"NO","0"
4,"1kmN5074E4579","NO","A",2011,"NO","0"
6,"1kmN5074E4587","NO","A",2011,"NO","0"
186,"1kmN5074E4588","NO","A",2011,"NO","0"
61,"1kmN5074E4589","NO","A",2011,"NO","0"
7,"1kmN5074E4597","NO","A",2011,"NO","0"
40,"1kmN5074E4598","NO","A",2011,"NO","0"
15,"1kmN5074E4599","NO","A",2011,"NO","0"
5,"1kmN5074E4601","NO","A",2011,"NO","0"
15,"1kmN5074E4615","NO","A",2011,"NO","0"
19,"1kmN5074E4616","NO","A",2011,"NO","0"
13,"1kmN5074E4617","NO","A",2011,"NO","0"
3,"1kmN5074E4634","NO","A",2011,"NO","0"
8,"1kmN5074E4637","NO","A",2011,"NO","0"
11,"1kmN5074E4638","NO","A",2011,"NO","0"
9,"1kmN5075E4505","NO","A",2011,"NO","0"
4,"1kmN5075E4506","NO","A",2011,"NO","0"
11,"1kmN5075E4508","NO","A",2011,"NO","0"
24,"1kmN5075E4510","NO","A",2011,"NO","0"
2,"1kmN5075E4511","NO","A",2011,"NO","0"
6,"1kmN5075E4512","NO","A",2011,"NO","0"
4,"1kmN5075E4513","NO","A",2011,"NO","0"
1,"1kmN5075E4514","NO","A",2011,"NO","0"
3,"1kmN5075E4530","NO","A",2011,"NO","0"
101,"1kmN5075E4531","NO","A",2011,"NO","0"
4,"1kmN5075E4532","NO","A",2011,"NO","0"
25,"1kmN5075E4541","NO","A",2011,"NO","0"
13,"1kmN5075E4542","NO","A",2011,"NO","0"
1,"1kmN5075E4543","NO","A",2011,"NO","0"
8,"1kmN5075E4544","NO","A",2011,"NO","0"
4,"1kmN5075E4545","NO","A",2011,"NO","0"
11,"1kmN5075E4546","NO","A",2011,"NO","0"
34,"1kmN5075E4547","NO","A",2011,"NO","0"
3,"1kmN5075E4568","NO","A",2011,"NO","0"
21,"1kmN5075E4588","NO","A",2011,"NO","0"
50,"1kmN5075E4589","NO","A",2011,"NO","0"
12,"1kmN5075E4598","NO","A",2011,"NO","0"
137,"1kmN5075E4599","NO","A",2011,"NO","0"
45,"1kmN5075E4600","NO","A",2011,"NO","0"
13,"1kmN5075E4601","NO","A",2011,"NO","0"
71,"1kmN5075E4602","NO","A",2011,"NO","0"
19,"1kmN5075E4603","NO","A",2011,"NO","0"
3,"1kmN5075E4604","NO","A",2011,"NO","0"
95,"1kmN5075E4612","NO","A",2011,"NO","0"
81,"1kmN5075E4613","NO","A",2011,"NO","0"
11,"1kmN5075E4637","NO","A",2011,"NO","0"
3,"1kmN5075E4638","NO","A",2011,"NO","0"
2,"1kmN5076E4511","NO","A",2011,"NO","0"
9,"1kmN5076E4512","NO","A",2011,"NO","0"
5,"1kmN5076E4513","NO","A",2011,"NO","0"
44,"1kmN5076E4531","NO","A",2011,"NO","0"
25,"1kmN5076E4539","NO","A",2011,"NO","0"
17,"1kmN5076E4540","NO","A",2011,"NO","0"
17,"1kmN5076E4541","NO","A",2011,"NO","0"
78,"1kmN5076E4546","NO","A",2011,"NO","0"
57,"1kmN5076E4547","NO","A",2011,"NO","0"
9,"1kmN5076E4568","NO","A",2011,"NO","0"
7,"1kmN5076E4578","NO","A",2011,"NO","0"
5,"1kmN5076E4579","NO","A",2011,"NO","0"
11,"1kmN5076E4588","NO","A",2011,"NO","0"
75,"1kmN5076E4589","NO","A",2011,"NO","0"
10,"1kmN5076E4590","NO","A",2011,"NO","0"
28,"1kmN5076E4603","NO","A",2011,"NO","0"
11,"1kmN5076E4604","NO","A",2011,"NO","0"
4,"1kmN5076E4605","NO","A",2011,"NO","0"
7,"1kmN5076E4609","NO","A",2011,"NO","0"
5,"1kmN5076E4610","NO","A",2011,"NO","0"
140,"1kmN5076E4612","NO","A",2011,"NO","0"
52,"1kmN5076E4613","NO","A",2011,"NO","0"
12,"1kmN5076E4636","NO","A",2011,"NO","0"
17,"1kmN5077E4504","NO","A",2011,"NO","0"
1,"1kmN5077E4511","NO","A",2011,"NO","0"
10,"1kmN5077E4512","NO","A",2011,"NO","0"
6,"1kmN5077E4513","NO","A",2011,"NO","0"
3,"1kmN5077E4514","NO","A",2011,"NO","0"
5,"1kmN5077E4528","NO","A",2011,"NO","0"
5,"1kmN5077E4529","NO","A",2011,"NO","0"
27,"1kmN5077E4530","NO","A",2011,"NO","0"
83,"1kmN5077E4531","NO","A",2011,"NO","0"
8,"1kmN5077E4532","NO","A",2011,"NO","0"
15,"1kmN5077E4533","NO","A",2011,"NO","0"
1,"1kmN5077E4534","NO","A",2011,"NO","0"
11,"1kmN5077E4536","NO","A",2011,"NO","0"
45,"1kmN5077E4537","NO","A",2011,"NO","0"
69,"1kmN5077E4538","NO","A",2011,"NO","0"
25,"1kmN5077E4539","NO","A",2011,"NO","0"
20,"1kmN5077E4540","NO","A",2011,"NO","0"
25,"1kmN5077E4545","NO","A",2011,"NO","0"
89,"1kmN5077E4546","NO","A",2011,"NO","0"
42,"1kmN5077E4548","NO","A",2011,"NO","0"
70,"1kmN5077E4549","NO","A",2011,"NO","0"
18,"1kmN5077E4552","NO","A",2011,"NO","0"
4,"1kmN5077E4553","NO","A",2011,"NO","0"
12,"1kmN5077E4568","NO","A",2011,"NO","0"
8,"1kmN5077E4569","NO","A",2011,"NO","0"
12,"1kmN5077E4578","NO","A",2011,"NO","0"
11,"1kmN5077E4587","NO","A",2011,"NO","0"
44,"1kmN5077E4588","NO","A",2011,"NO","0"
7,"1kmN5077E4590","NO","A",2011,"NO","0"
29,"1kmN5077E4604","NO","A",2011,"NO","0"
12,"1kmN5077E4611","NO","A",2011,"NO","0"
33,"1kmN5077E4627","NO","A",2011,"NO","0"
47,"1kmN5077E4628","NO","A",2011,"NO","0"
65,"1kmN5077E4634","NO","A",2011,"NO","0"
80,"1kmN5077E4635","NO","A",2011,"NO","0"
9,"1kmN5077E4636","NO","A",2011,"NO","0"
33,"1kmN5077E4637","NO","A",2011,"NO","0"
29,"1kmN5077E4638","NO","A",2011,"NO","0"
26,"1kmN5077E4658","NO","A",2011,"NO","0"
48,"1kmN5078E4503","NO","A",2011,"NO","0"
11,"1kmN5078E4504","NO","A",2011,"NO","0"
2,"1kmN5078E4512","NO","A",2011,"NO","0"
1,"1kmN5078E4526","NO","A",2011,"NO","0"
19,"1kmN5078E4527","NO","A",2011,"NO","0"
8,"1kmN5078E4528","NO","A",2011,"NO","0"
16,"1kmN5078E4529","NO","A",2011,"NO","0"
7,"1kmN5078E4530","NO","A",2011,"NO","0"
10,"1kmN5078E4531","NO","A",2011,"NO","0"
1,"1kmN5078E4532","NO","A",2011,"NO","0"
9,"1kmN5078E4533","NO","A",2011,"NO","0"
12,"1kmN5078E4534","NO","A",2011,"NO","0"
22,"1kmN5078E4535","NO","A",2011,"NO","0"
25,"1kmN5078E4536","NO","A",2011,"NO","0"
10,"1kmN5078E4537","NO","A",2011,"NO","0"
104,"1kmN5078E4544","NO","A",2011,"NO","0"
50,"1kmN5078E4545","NO","A",2011,"NO","0"
29,"1kmN5078E4550","NO","A",2011,"NO","0"
15,"1kmN5078E4551","NO","A",2011,"NO","0"
12,"1kmN5078E4552","NO","A",2011,"NO","0"
3,"1kmN5078E4553","NO","A",2011,"NO","0"
4,"1kmN5078E4559","NO","A",2011,"NO","0"
14,"1kmN5078E4568","NO","A",2011,"NO","0"
2,"1kmN5078E4574","NO","A",2011,"NO","0"
2,"1kmN5078E4576","NO","A",2011,"NO","0"
21,"1kmN5078E4578","NO","A",2011,"NO","0"
71,"1kmN5078E4587","NO","A",2011,"NO","0"
253,"1kmN5078E4588","NO","A",2011,"NO","0"
8,"1kmN5078E4604","NO","A",2011,"NO","0"
23,"1kmN5078E4605","NO","A",2011,"NO","0"
3,"1kmN5078E4611","NO","A",2011,"NO","0"
2,"1kmN5078E4624","NO","A",2011,"NO","0"
28,"1kmN5078E4625","NO","A",2011,"NO","0"
6,"1kmN5078E4626","NO","A",2011,"NO","0"
14,"1kmN5078E4627","NO","A",2011,"NO","0"
7,"1kmN5078E4629","NO","A",2011,"NO","0"
2,"1kmN5078E4630","NO","A",2011,"NO","0"
6,"1kmN5078E4632","NO","A",2011,"NO","0"
4,"1kmN5078E4633","NO","A",2011,"NO","0"
9,"1kmN5078E4634","NO","A",2011,"NO","0"
9,"1kmN5078E4635","NO","A",2011,"NO","0"
76,"1kmN5078E4636","NO","A",2011,"NO","0"
3,"1kmN5078E4637","NO","A",2011,"NO","0"
9,"1kmN5078E4658","NO","A",2011,"NO","0"
4,"1kmN5079E4524","NO","A",2011,"NO","0"
8,"1kmN5079E4536","NO","A",2011,"NO","0"
12,"1kmN5079E4537","NO","A",2011,"NO","0"
7,"1kmN5079E4544","NO","A",2011,"NO","0"
2,"1kmN5079E4558","NO","A",2011,"NO","0"
23,"1kmN5079E4568","NO","A",2011,"NO","0"
4,"1kmN5079E4569","NO","A",2011,"NO","0"
2,"1kmN5079E4574","NO","A",2011,"NO","0"
11,"1kmN5079E4575","NO","A",2011,"NO","0"
112,"1kmN5079E4576","NO","A",2011,"NO","0"
160,"1kmN5079E4577","NO","A",2011,"NO","0"
7,"1kmN5079E4582","NO","A",2011,"NO","0"
211,"1kmN5079E4588","NO","A",2011,"NO","0"
61,"1kmN5079E4589","NO","A",2011,"NO","0"
11,"1kmN5079E4605","NO","A",2011,"NO","0"
2,"1kmN5079E4606","NO","A",2011,"NO","0"
2,"1kmN5079E4607","NO","A",2011,"NO","0"
1,"1kmN5079E4608","NO","A",2011,"NO","0"
4,"1kmN5079E4611","NO","A",2011,"NO","0"
42,"1kmN5079E4624","NO","A",2011,"NO","0"
1,"1kmN5079E4628","NO","A",2011,"NO","0"
143,"1kmN5079E4629","NO","A",2011,"NO","0"
7,"1kmN5079E4631","NO","A",2011,"NO","0"
4,"1kmN5079E4645","NO","A",2011,"NO","0"
2,"1kmN5079E4655","NO","A",2011,"NO","0"
30,"1kmN5079E4657","NO","A",2011,"NO","0"
2,"1kmN5080E4510","NO","A",2011,"NO","0"
2,"1kmN5080E4522","NO","A",2011,"NO","0"
2,"1kmN5080E4523","NO","A",2011,"NO","0"
28,"1kmN5080E4526","NO","A",2011,"NO","0"
4,"1kmN5080E4537","NO","A",2011,"NO","0"
19,"1kmN5080E4544","NO","A",2011,"NO","0"
2,"1kmN5080E4546","NO","A",2011,"NO","0"
4,"1kmN5080E4559","NO","A",2011,"NO","0"
7,"1kmN5080E4560","NO","A",2011,"NO","0"
3,"1kmN5080E4570","NO","A",2011,"NO","0"
39,"1kmN5080E4571","NO","A",2011,"NO","0"
20,"1kmN5080E4572","NO","A",2011,"NO","0"
13,"1kmN5080E4573","NO","A",2011,"NO","0"
15,"1kmN5080E4576","NO","A",2011,"NO","0"
31,"1kmN5080E4577","NO","A",2011,"NO","0"
34,"1kmN5080E4583","NO","A",2011,"NO","0"
9,"1kmN5080E4588","NO","A",2011,"NO","0"
143,"1kmN5080E4589","NO","A",2011,"NO","0"
47,"1kmN5080E4600","NO","A",2011,"NO","0"
3,"1kmN5080E4601","NO","A",2011,"NO","0"
13,"1kmN5080E4624","NO","A",2011,"NO","0"
2,"1kmN5080E4625","NO","A",2011,"NO","0"
32,"1kmN5080E4627","NO","A",2011,"NO","0"
23,"1kmN5080E4629","NO","A",2011,"NO","0"
5,"1kmN5080E4644","NO","A",2011,"NO","0"
5,"1kmN5080E4654","NO","A",2011,"NO","0"
10,"1kmN5081E4506","NO","A",2011,"NO","0"
1,"1kmN5081E4507","NO","A",2011,"NO","0"
1,"1kmN5081E4521","NO","A",2011,"NO","0"
8,"1kmN5081E4522","NO","A",2011,"NO","0"
15,"1kmN5081E4525","NO","A",2011,"NO","0"
14,"1kmN5081E4526","NO","A",2011,"NO","0"
17,"1kmN5081E4544","NO","A",2011,"NO","0"
6,"1kmN5081E4559","NO","A",2011,"NO","0"
7,"1kmN5081E4561","NO","A",2011,"NO","0"
3,"1kmN5081E4562","NO","A",2011,"NO","0"
18,"1kmN5081E4569","NO","A",2011,"NO","0"
18,"1kmN5081E4570","NO","A",2011,"NO","0"
13,"1kmN5081E4572","NO","A",2011,"NO","0"
5,"1kmN5081E4575","NO","A",2011,"NO","0"
60,"1kmN5081E4576","NO","A",2011,"NO","0"
985,"1kmN5081E4588","NO","A",2011,"NO","0"
529,"1kmN5081E4589","NO","A",2011,"NO","0"
2,"1kmN5081E4624","NO","A",2011,"NO","0"
27,"1kmN5081E4646","NO","A",2011,"NO","0"
57,"1kmN5081E4647","NO","A",2011,"NO","0"
11,"1kmN5081E4648","NO","A",2011,"NO","0"
2,"1kmN5081E4670","NO","A",2011,"NO","0"
15,"1kmN5081E4671","NO","A",2011,"NO","0"
17,"1kmN5082E4506","NO","A",2011,"NO","0"
1,"1kmN5082E4515","NO","A",2011,"NO","0"
1,"1kmN5082E4518","NO","A",2011,"NO","0"
3,"1kmN5082E4521","NO","A",2011,"NO","0"
12,"1kmN5082E4525","NO","A",2011,"NO","0"
1,"1kmN5082E4537","NO","A",2011,"NO","0"
8,"1kmN5082E4538","NO","A",2011,"NO","0"
9,"1kmN5082E4544","NO","A",2011,"NO","0"
8,"1kmN5082E4563","NO","A",2011,"NO","0"
